2026-04-25 11:50:01 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-25 12:11:38 [INFO] Corrección aprendida:  que → que
2026-04-25 12:11:38 [INFO] AFI generado: que → /ke/
2026-04-25 12:11:38 [INFO] Corrección aprendida:  brillaba → brillaba
2026-04-25 12:11:38 [INFO] AFI generado: brillaba → /bɾiʎaba/
2026-04-25 12:11:38 [INFO] Corrección aprendida:  como → como
2026-04-25 12:11:38 [INFO] AFI generado: como → /como/
2026-04-25 12:11:38 [INFO] Corrección aprendida:  el → el
2026-04-25 12:11:38 [INFO] AFI generado: el → /el/
2026-04-25 12:11:38 [INFO] Corrección aprendida:  sol. → sol.
2026-04-25 12:11:38 [INFO] AFI generado: sol. → /sol./
2026-04-25 12:12:55 [INFO] Archivo guardado en: docs\sesiones\sesion_20260425_121255.json
2026-04-26 18:09:37 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:09:37 [ERROR] Error procesando audio: No module named 'vosk'
2026-04-26 18:16:44 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:29:20 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:38:56 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:40:07 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:45:06 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:50:37 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:53:32 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:55:03 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:55:03 [INFO] Validando archivo de audio: temp_audio.wav
2026-04-26 18:55:03 [INFO] Cargando modelo Whisper: small
2026-04-26 18:55:08 [INFO] Iniciando transcripción...
2026-04-26 18:55:34 [INFO] Transcripción completada correctamente.
2026-04-26 18:55:34 [INFO] AFI generado: esta → /esta/
2026-04-26 18:55:34 [INFO] AFI generado: mañana, → /mañana,/
2026-04-26 18:55:34 [INFO] AFI generado: la → /la/
2026-04-26 18:55:34 [INFO] AFI generado: pequeña → /pekeña/
2026-04-26 18:55:34 [INFO] AFI generado: martina → /maɾtina/
2026-04-26 18:55:34 [INFO] AFI generado: salió → /salió/
2026-04-26 18:55:34 [INFO] AFI generado: muy → /muʝ/
2026-04-26 18:55:34 [INFO] AFI generado: temprano → /tempɾano/
2026-04-26 18:55:34 [INFO] AFI generado: a → /a/
2026-04-26 18:55:34 [INFO] AFI generado: buscar → /buscaɾ/
2026-04-26 18:55:34 [INFO] AFI generado: una → /una/
2026-04-26 18:55:34 [INFO] AFI generado: piedra → /piedɾa/
2026-04-26 18:55:34 [INFO] AFI generado: brillante → /bɾiʎante/
2026-04-26 18:55:34 [INFO] AFI generado: que → /ke/
2026-04-26 18:55:34 [INFO] AFI generado: había → /abía/
2026-04-26 18:55:34 [INFO] AFI generado: visto → /bisto/
2026-04-26 18:55:34 [INFO] AFI generado: cerca → /θeɾca/
2026-04-26 18:55:34 [INFO] AFI generado: del → /del/
2026-04-26 18:55:34 [INFO] AFI generado: río. → /ɾío./
2026-04-26 18:55:34 [INFO] AFI generado: mientras → /mientɾas/
2026-04-26 18:55:34 [INFO] AFI generado: caminaba → /caminaba/
2026-04-26 18:55:34 [INFO] AFI generado: por → /poɾ/
2026-04-26 18:55:34 [INFO] AFI generado: el → /el/
2026-04-26 18:55:34 [INFO] AFI generado: bosque → /boske/
2026-04-26 18:55:34 [INFO] AFI generado: oscuro, → /oscuɾo,/
2026-04-26 18:55:34 [INFO] AFI generado: encontró → /encontɾó/
2026-04-26 18:55:34 [INFO] AFI generado: un → /un/
2026-04-26 18:55:34 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 18:55:34 [INFO] AFI generado: dormido → /doɾmido/
2026-04-26 18:55:34 [INFO] AFI generado: entre → /entɾe/
2026-04-26 18:55:34 [INFO] AFI generado: unas → /unas/
2026-04-26 18:55:34 [INFO] AFI generado: flores → /floɾes/
2026-04-26 18:55:34 [INFO] AFI generado: amarillas. → /amaɾiʎas./
2026-04-26 18:55:34 [INFO] AFI generado: martina → /maɾtina/
2026-04-26 18:55:34 [INFO] AFI generado: respió → /ɾespió/
2026-04-26 18:55:34 [INFO] AFI generado: se, → /se,/
2026-04-26 18:55:34 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-26 18:55:34 [INFO] AFI generado: se → /se/
2026-04-26 18:55:34 [INFO] AFI generado: despacio → /despaθio/
2026-04-26 18:55:34 [INFO] AFI generado: y → /ʝ/
2026-04-26 18:55:34 [INFO] AFI generado: gritó → /gɾitó/
2026-04-26 18:55:34 [INFO] AFI generado: con → /con/
2026-04-26 18:55:34 [INFO] AFI generado: fuerza. → /fueɾθa./
2026-04-26 18:55:34 [INFO] AFI generado: despierta → /despieɾta/
2026-04-26 18:55:34 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 18:55:34 [INFO] AFI generado: travieso. → /tɾabieso./
2026-04-26 18:55:34 [INFO] AFI generado: el → /el/
2026-04-26 18:55:34 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 18:55:34 [INFO] AFI generado: abrió → /abɾió/
2026-04-26 18:55:34 [INFO] AFI generado: los → /los/
2026-04-26 18:55:34 [INFO] AFI generado: ojos, → /oksos,/
2026-04-26 18:55:34 [INFO] AFI generado: movió → /mobió/
2026-04-26 18:55:34 [INFO] AFI generado: su → /su/
2026-04-26 18:55:34 [INFO] AFI generado: larga → /laɾga/
2026-04-26 18:55:34 [INFO] AFI generado: cola → /cola/
2026-04-26 18:55:34 [INFO] AFI generado: verde → /beɾde/
2026-04-26 18:55:34 [INFO] AFI generado: y → /ʝ/
2026-04-26 18:55:34 [INFO] AFI generado: le → /le/
2026-04-26 18:55:34 [INFO] AFI generado: regaló → /ɾegaló/
2026-04-26 18:55:34 [INFO] AFI generado: una → /una/
2026-04-26 18:55:34 [INFO] AFI generado: mariposa → /maɾiposa/
2026-04-26 18:55:34 [INFO] AFI generado: azul → /aθul/
2026-04-26 18:55:34 [INFO] AFI generado: que → /ke/
2026-04-26 18:55:34 [INFO] AFI generado: brillaba → /bɾiʎaba/
2026-04-26 18:55:34 [INFO] AFI generado: como → /como/
2026-04-26 18:55:34 [INFO] AFI generado: el → /el/
2026-04-26 18:55:34 [INFO] AFI generado: sol. → /sol./
2026-04-26 18:55:40 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 18:57:30 [INFO] Usuario subió archivo: audio_psf_test.wav
2026-04-26 18:57:30 [INFO] Validando archivo de audio: temp_audio.wav
2026-04-26 18:57:30 [INFO] Cargando modelo Whisper: small
2026-04-26 18:57:32 [INFO] Iniciando transcripción...
2026-04-26 18:57:38 [INFO] Transcripción completada correctamente.
2026-04-26 18:57:38 [INFO] AFI generado: la → /la/
2026-04-26 18:57:38 [INFO] AFI generado: niña → /niña/
2026-04-26 18:57:38 [INFO] AFI generado: martina → /maɾtina/
2026-04-26 18:57:38 [INFO] AFI generado: vio → /bio/
2026-04-26 18:57:38 [INFO] AFI generado: un → /un/
2026-04-26 18:57:38 [INFO] AFI generado: ragón → /ɾagón/
2026-04-26 18:57:38 [INFO] AFI generado: vede → /bede/
2026-04-26 18:57:38 [INFO] AFI generado: y → /ʝ/
2026-04-26 18:57:38 [INFO] AFI generado: una → /una/
2026-04-26 18:57:38 [INFO] AFI generado: posa → /posa/
2026-04-26 18:57:38 [INFO] AFI generado: azul. → /aθul./
2026-04-26 18:57:38 [INFO] AFI generado: el → /el/
2026-04-26 18:57:38 [INFO] AFI generado: dagondo → /dagondo/
2026-04-26 18:57:38 [INFO] AFI generado: mía, → /mía,/
2026-04-26 18:57:38 [INFO] AFI generado: entre → /entɾe/
2026-04-26 18:57:38 [INFO] AFI generado: flores → /floɾes/
2026-04-26 18:57:38 [INFO] AFI generado: y → /ʝ/
2026-04-26 18:57:38 [INFO] AFI generado: la → /la/
2026-04-26 18:57:38 [INFO] AFI generado: mapiposa → /mapiposa/
2026-04-26 18:57:38 [INFO] AFI generado: volaba → /bolaba/
2026-04-26 18:57:38 [INFO] AFI generado: la → /la/
2026-04-26 18:57:38 [INFO] AFI generado: pio. → /pio./
2026-04-26 19:02:18 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 19:05:03 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 19:07:27 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 19:07:27 [INFO] Validando archivo de audio: temp_audio.wav
2026-04-26 19:07:27 [INFO] Cargando modelo Whisper: small
2026-04-26 19:07:28 [INFO] Iniciando transcripción...
2026-04-26 19:07:33 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 19:07:38 [INFO] Transcripción completada correctamente.
2026-04-26 19:07:38 [INFO] AFI generado: esta → /esta/
2026-04-26 19:07:38 [INFO] AFI generado: mañana, → /mañana,/
2026-04-26 19:07:38 [INFO] AFI generado: la → /la/
2026-04-26 19:07:38 [INFO] AFI generado: pequeña → /pekeña/
2026-04-26 19:07:38 [INFO] AFI generado: martina → /maɾtina/
2026-04-26 19:07:38 [INFO] AFI generado: salió → /salió/
2026-04-26 19:07:38 [INFO] AFI generado: muy → /muʝ/
2026-04-26 19:07:38 [INFO] AFI generado: temprano → /tempɾano/
2026-04-26 19:07:38 [INFO] AFI generado: a → /a/
2026-04-26 19:07:38 [INFO] AFI generado: buscar → /buscaɾ/
2026-04-26 19:07:38 [INFO] AFI generado: una → /una/
2026-04-26 19:07:38 [INFO] AFI generado: piedra → /piedɾa/
2026-04-26 19:07:38 [INFO] AFI generado: brillante → /bɾiʎante/
2026-04-26 19:07:38 [INFO] AFI generado: que → /ke/
2026-04-26 19:07:38 [INFO] AFI generado: había → /abía/
2026-04-26 19:07:38 [INFO] AFI generado: visto → /bisto/
2026-04-26 19:07:38 [INFO] AFI generado: cerca → /θeɾca/
2026-04-26 19:07:38 [INFO] AFI generado: del → /del/
2026-04-26 19:07:38 [INFO] AFI generado: río. → /ɾío./
2026-04-26 19:07:38 [INFO] AFI generado: mientras → /mientɾas/
2026-04-26 19:07:38 [INFO] AFI generado: caminaba → /caminaba/
2026-04-26 19:07:38 [INFO] AFI generado: por → /poɾ/
2026-04-26 19:07:38 [INFO] AFI generado: el → /el/
2026-04-26 19:07:38 [INFO] AFI generado: bosque → /boske/
2026-04-26 19:07:38 [INFO] AFI generado: oscuro, → /oscuɾo,/
2026-04-26 19:07:38 [INFO] AFI generado: encontró → /encontɾó/
2026-04-26 19:07:38 [INFO] AFI generado: un → /un/
2026-04-26 19:07:38 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 19:07:38 [INFO] AFI generado: dormido → /doɾmido/
2026-04-26 19:07:38 [INFO] AFI generado: entre → /entɾe/
2026-04-26 19:07:38 [INFO] AFI generado: unas → /unas/
2026-04-26 19:07:38 [INFO] AFI generado: flores → /floɾes/
2026-04-26 19:07:38 [INFO] AFI generado: amarillas. → /amaɾiʎas./
2026-04-26 19:07:38 [INFO] AFI generado: martina → /maɾtina/
2026-04-26 19:07:38 [INFO] AFI generado: respió → /ɾespió/
2026-04-26 19:07:38 [INFO] AFI generado: se, → /se,/
2026-04-26 19:07:38 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-26 19:07:38 [INFO] AFI generado: se → /se/
2026-04-26 19:07:38 [INFO] AFI generado: despacio → /despaθio/
2026-04-26 19:07:38 [INFO] AFI generado: y → /ʝ/
2026-04-26 19:07:38 [INFO] AFI generado: gritó → /gɾitó/
2026-04-26 19:07:38 [INFO] AFI generado: con → /con/
2026-04-26 19:07:38 [INFO] AFI generado: fuerza. → /fueɾθa./
2026-04-26 19:07:38 [INFO] AFI generado: despierta → /despieɾta/
2026-04-26 19:07:38 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 19:07:38 [INFO] AFI generado: travieso. → /tɾabieso./
2026-04-26 19:07:38 [INFO] AFI generado: el → /el/
2026-04-26 19:07:38 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 19:07:38 [INFO] AFI generado: abrió → /abɾió/
2026-04-26 19:07:38 [INFO] AFI generado: los → /los/
2026-04-26 19:07:38 [INFO] AFI generado: ojos, → /oksos,/
2026-04-26 19:07:38 [INFO] AFI generado: movió → /mobió/
2026-04-26 19:07:38 [INFO] AFI generado: su → /su/
2026-04-26 19:07:38 [INFO] AFI generado: larga → /laɾga/
2026-04-26 19:07:38 [INFO] AFI generado: cola → /cola/
2026-04-26 19:07:38 [INFO] AFI generado: verde → /beɾde/
2026-04-26 19:07:38 [INFO] AFI generado: y → /ʝ/
2026-04-26 19:07:38 [INFO] AFI generado: le → /le/
2026-04-26 19:07:38 [INFO] AFI generado: regaló → /ɾegaló/
2026-04-26 19:07:38 [INFO] AFI generado: una → /una/
2026-04-26 19:07:38 [INFO] AFI generado: mariposa → /maɾiposa/
2026-04-26 19:07:38 [INFO] AFI generado: azul → /aθul/
2026-04-26 19:07:38 [INFO] AFI generado: que → /ke/
2026-04-26 19:07:38 [INFO] AFI generado: brillaba → /bɾiʎaba/
2026-04-26 19:07:38 [INFO] AFI generado: como → /como/
2026-04-26 19:07:38 [INFO] AFI generado: el → /el/
2026-04-26 19:07:38 [INFO] AFI generado: sol. → /sol./
2026-04-26 19:14:45 [INFO] Usuario subió archivo: audio_test_infantil.wav
2026-04-26 19:14:46 [INFO] AFI generado: esta → /esta/
2026-04-26 19:14:46 [INFO] AFI generado: mañana → /mañana/
2026-04-26 19:14:46 [INFO] AFI generado: la → /la/
2026-04-26 19:14:46 [INFO] AFI generado: pequeña → /pekeña/
2026-04-26 19:14:46 [INFO] AFI generado: martina → /maɾtina/
2026-04-26 19:14:46 [INFO] AFI generado: salió → /salió/
2026-04-26 19:14:46 [INFO] AFI generado: muy → /muʝ/
2026-04-26 19:14:46 [INFO] AFI generado: temprano → /tempɾano/
2026-04-26 19:14:46 [INFO] AFI generado: a → /a/
2026-04-26 19:14:46 [INFO] AFI generado: buscar → /buscaɾ/
2026-04-26 19:14:46 [INFO] AFI generado: una → /una/
2026-04-26 19:14:46 [INFO] AFI generado: piedra → /piedɾa/
2026-04-26 19:14:46 [INFO] AFI generado: brillante → /bɾiʎante/
2026-04-26 19:14:46 [INFO] AFI generado: que → /ke/
2026-04-26 19:14:46 [INFO] AFI generado: había → /abía/
2026-04-26 19:14:46 [INFO] AFI generado: visto → /bisto/
2026-04-26 19:14:46 [INFO] AFI generado: cerca → /θeɾca/
2026-04-26 19:14:46 [INFO] AFI generado: del → /del/
2026-04-26 19:14:46 [INFO] AFI generado: río → /ɾío/
2026-04-26 19:14:46 [INFO] AFI generado: mientras → /mientɾas/
2026-04-26 19:14:46 [INFO] AFI generado: caminaba → /caminaba/
2026-04-26 19:14:46 [INFO] AFI generado: por → /poɾ/
2026-04-26 19:14:46 [INFO] AFI generado: el → /el/
2026-04-26 19:14:46 [INFO] AFI generado: bosque → /boske/
2026-04-26 19:14:46 [INFO] AFI generado: oscuro → /oscuɾo/
2026-04-26 19:14:46 [INFO] AFI generado: encontró → /encontɾó/
2026-04-26 19:14:46 [INFO] AFI generado: un → /un/
2026-04-26 19:14:46 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 19:14:46 [INFO] AFI generado: dormido → /doɾmido/
2026-04-26 19:14:46 [INFO] AFI generado: entre → /entɾe/
2026-04-26 19:14:46 [INFO] AFI generado: unas → /unas/
2026-04-26 19:14:46 [INFO] AFI generado: flores → /floɾes/
2026-04-26 19:14:46 [INFO] AFI generado: amarillas → /amaɾiʎas/
2026-04-26 19:14:46 [INFO] AFI generado: martina → /maɾtina/
2026-04-26 19:14:46 [INFO] AFI generado: respiró → /ɾespiɾó/
2026-04-26 19:14:46 [INFO] AFI generado: se → /se/
2026-04-26 19:14:46 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-26 19:14:46 [INFO] AFI generado: se → /se/
2026-04-26 19:14:46 [INFO] AFI generado: despacio → /despaθio/
2026-04-26 19:14:46 [INFO] AFI generado: y → /ʝ/
2026-04-26 19:14:46 [INFO] AFI generado: gritó → /gɾitó/
2026-04-26 19:14:46 [INFO] AFI generado: con → /con/
2026-04-26 19:14:46 [INFO] AFI generado: fuerza → /fueɾθa/
2026-04-26 19:14:46 [INFO] AFI generado: despierta → /despieɾta/
2026-04-26 19:14:46 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 19:14:46 [INFO] AFI generado: travieso → /tɾabieso/
2026-04-26 19:14:46 [INFO] AFI generado: so → /so/
2026-04-26 19:14:46 [INFO] AFI generado: el → /el/
2026-04-26 19:14:46 [INFO] AFI generado: dragón → /dɾagón/
2026-04-26 19:14:46 [INFO] AFI generado: abrió → /abɾió/
2026-04-26 19:14:46 [INFO] AFI generado: los → /los/
2026-04-26 19:14:46 [INFO] AFI generado: ojos → /oksos/
2026-04-26 19:14:46 [INFO] AFI generado: movió → /mobió/
2026-04-26 19:14:46 [INFO] AFI generado: su → /su/
2026-04-26 19:14:46 [INFO] AFI generado: larga → /laɾga/
2026-04-26 19:14:46 [INFO] AFI generado: cola → /cola/
2026-04-26 19:14:46 [INFO] AFI generado: verde → /beɾde/
2026-04-26 19:14:46 [INFO] AFI generado: y → /ʝ/
2026-04-26 19:14:46 [INFO] AFI generado: le → /le/
2026-04-26 19:14:46 [INFO] AFI generado: regaló → /ɾegaló/
2026-04-26 19:14:46 [INFO] AFI generado: una → /una/
2026-04-26 19:14:46 [INFO] AFI generado: mariposa → /maɾiposa/
2026-04-26 19:14:46 [INFO] AFI generado: azul → /aθul/
2026-04-26 19:14:46 [INFO] AFI generado: que → /ke/
2026-04-26 19:14:46 [INFO] AFI generado: brillaba → /bɾiʎaba/
2026-04-26 19:14:46 [INFO] AFI generado: como → /como/
2026-04-26 19:14:46 [INFO] AFI generado: el → /el/
2026-04-26 19:14:46 [INFO] AFI generado: sol → /sol/
2026-04-27 19:27:37 [INFO] Usuario subió archivo: AudioB.wav
2026-04-27 19:27:37 [INFO] Validando archivo de audio: temp_audio.wav
2026-04-27 19:27:37 [INFO] Cargando modelo Whisper: small
2026-04-27 19:27:39 [INFO] Iniciando transcripción...
2026-04-27 19:31:15 [INFO] Transcripción completada correctamente.
2026-04-27 19:31:15 [INFO] AFI generado: este → /este/
2026-04-27 19:31:15 [INFO] AFI generado: niño, → /niño,/
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: este → /este/
2026-04-27 19:31:15 [INFO] AFI generado: niño → /niño/
2026-04-27 19:31:15 [INFO] AFI generado: llamaba → /ʎamaba/
2026-04-27 19:31:15 [INFO] AFI generado: loco → /loco/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: tenía → /tenía/
2026-04-27 19:31:15 [INFO] AFI generado: una → /una/
2026-04-27 19:31:15 [INFO] AFI generado: brana. → /bɾana./
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: tanto... → /tanto.../
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: para → /paɾa/
2026-04-27 19:31:15 [INFO] AFI generado: otra → /otɾa/
2026-04-27 19:31:15 [INFO] AFI generado: mañana... → /mañana.../
2026-04-27 19:31:15 [INFO] AFI generado: la → /la/
2026-04-27 19:31:15 [INFO] AFI generado: brana... → /bɾana.../
2026-04-27 19:31:15 [INFO] AFI generado: mi → /mi/
2026-04-27 19:31:15 [INFO] AFI generado: rollo... → /ɾoʎo.../
2026-04-27 19:31:15 [INFO] AFI generado: tóis → /tóis/
2026-04-27 19:31:15 [INFO] AFI generado: bote → /bote/
2026-04-27 19:31:15 [INFO] AFI generado: loca, → /loca,/
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: no → /no/
2026-04-27 19:31:15 [INFO] AFI generado: estaba. → /estaba./
2026-04-27 19:31:15 [INFO] AFI generado: miró... → /miɾó.../
2026-04-27 19:31:15 [INFO] AFI generado: epe → /epe/
2026-04-27 19:31:15 [INFO] AFI generado: lo... → /lo.../
2026-04-27 19:31:15 [INFO] AFI generado: vos → /bos/
2026-04-27 19:31:15 [INFO] AFI generado: eres → /eɾes/
2026-04-27 19:31:15 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-27 19:31:15 [INFO] AFI generado: bote, → /bote,/
2026-04-27 19:31:15 [INFO] AFI generado: pero... → /peɾo.../
2026-04-27 19:31:15 [INFO] AFI generado: ea → /ea/
2026-04-27 19:31:15 [INFO] AFI generado: cacora, → /cacoɾa,/
2026-04-27 19:31:15 [INFO] AFI generado: babela. → /babela./
2026-04-27 19:31:15 [INFO] AFI generado: miró, → /miɾó,/
2026-04-27 19:31:15 [INFO] AFI generado: borra, → /boɾa,/
2026-04-27 19:31:15 [INFO] AFI generado: vetana. → /betana./
2026-04-27 19:31:15 [INFO] AFI generado: ¡la, → /¡la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la, → /la,/
2026-04-27 19:31:15 [INFO] AFI generado: la! → /la!/
2026-04-27 19:31:15 [INFO] AFI generado: miró, → /miɾó,/
2026-04-27 19:31:15 [INFO] AFI generado: borra, → /boɾa,/
2026-04-27 19:31:15 [INFO] AFI generado: vetana. → /betana./
2026-04-27 19:31:15 [INFO] AFI generado: ¡eres → /¡eɾes/
2026-04-27 19:31:15 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-27 19:31:15 [INFO] AFI generado: bote, → /bote,/
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: no → /no/
2026-04-27 19:31:15 [INFO] AFI generado: eres → /eɾes/
2026-04-27 19:31:15 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-27 19:31:15 [INFO] AFI generado: bote, → /bote,/
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: no → /no/
2026-04-27 19:31:15 [INFO] AFI generado: eres → /eɾes/
2026-04-27 19:31:15 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-27 19:31:15 [INFO] AFI generado: bote, → /bote,/
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: no → /no/
2026-04-27 19:31:15 [INFO] AFI generado: eres → /eɾes/
2026-04-27 19:31:15 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-27 19:31:15 [INFO] AFI generado: bote, → /bote,/
2026-04-27 19:31:15 [INFO] AFI generado: pero... → /peɾo.../
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: miró, → /miɾó,/
2026-04-27 19:31:15 [INFO] AFI generado: borra, → /boɾa,/
2026-04-27 19:31:15 [INFO] AFI generado: vetana. → /betana./
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: por → /poɾ/
2026-04-27 19:31:15 [INFO] AFI generado: qué → /ké/
2026-04-27 19:31:15 [INFO] AFI generado: le → /le/
2026-04-27 19:31:15 [INFO] AFI generado: estaba → /estaba/
2026-04-27 19:31:15 [INFO] AFI generado: moletano → /moletano/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: el → /el/
2026-04-27 19:31:15 [INFO] AFI generado: pelo → /pelo/
2026-04-27 19:31:15 [INFO] AFI generado: miró → /miɾó/
2026-04-27 19:31:15 [INFO] AFI generado: por → /poɾ/
2026-04-27 19:31:15 [INFO] AFI generado: una... → /una.../
2026-04-27 19:31:15 [INFO] AFI generado: por → /poɾ/
2026-04-27 19:31:15 [INFO] AFI generado: una → /una/
2026-04-27 19:31:15 [INFO] AFI generado: mía → /mía/
2026-04-27 19:31:15 [INFO] AFI generado: pero → /peɾo/
2026-04-27 19:31:15 [INFO] AFI generado: estaba → /estaba/
2026-04-27 19:31:15 [INFO] AFI generado: abeja → /abeksa/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: él → /él/
2026-04-27 19:31:15 [INFO] AFI generado: me → /me/
2026-04-27 19:31:15 [INFO] AFI generado: lo → /lo/
2026-04-27 19:31:15 [INFO] AFI generado: miró → /miɾó/
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-27 19:31:15 [INFO] AFI generado: repente... → /ɾepente.../
2026-04-27 19:31:15 [INFO] AFI generado: la → /la/
2026-04-27 19:31:15 [INFO] AFI generado: beja → /beksa/
2026-04-27 19:31:15 [INFO] AFI generado: pedidía → /pedidía/
2026-04-27 19:31:15 [INFO] AFI generado: el → /el/
2026-04-27 19:31:15 [INFO] AFI generado: pelo → /pelo/
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: y... → /ʝ.../
2026-04-27 19:31:15 [INFO] AFI generado: por → /poɾ/
2026-04-27 19:31:15 [INFO] AFI generado: sí → /sí/
2026-04-27 19:31:15 [INFO] AFI generado: hay → /aʝ/
2026-04-27 19:31:15 [INFO] AFI generado: pelo → /pelo/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: por → /poɾ/
2026-04-27 19:31:15 [INFO] AFI generado: sí → /sí/
2026-04-27 19:31:15 [INFO] AFI generado: me → /me/
2026-04-27 19:31:15 [INFO] AFI generado: bebería → /bebeɾía/
2026-04-27 19:31:15 [INFO] AFI generado: la → /la/
2026-04-27 19:31:15 [INFO] AFI generado: beja → /beksa/
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: también... → /también.../
2026-04-27 19:31:15 [INFO] AFI generado: acercó → /aθeɾcó/
2026-04-27 19:31:15 [INFO] AFI generado: atuto → /atuto/
2026-04-27 19:31:15 [INFO] AFI generado: hubo. → /ubo./
2026-04-27 19:31:15 [INFO] AFI generado: y → /ʝ/
2026-04-27 19:31:15 [INFO] AFI generado: esto → /esto/
2026-04-27 19:31:15 [INFO] AFI generado: no → /no/
2026-04-27 19:31:15 [INFO] AFI generado: es → /es/
2026-04-27 19:31:15 [INFO] AFI generado: una → /una/
